_id,sum_app_opens,no_of_days,nrOfConversations,longestConversation,longestConversationInDays,averageConversationLength,averageConversationLengthInDays,medianConversationLength,medianConversationLengthInDays,nrOfOneMessageConversations,percentOfOneMessageConversations,nrOfGhostingsAfterInitialMessage,no_of_matches,no_of_msgs_sent,no_of_msgs_received,swipe_likes,swipe_passes,birthDate,ageFilterMin,ageFilterMax,cityName,country,createDate,education,gender,interestedIn,instagram,spotify,jobTitle,user_age
b6e963ab33a4e972bd55671e5027368d,0,0,67,84,32,8.91,1.58,3,0.0819328703703703,13,19.4,15,0,673,974,0,0,1990-05-01,26,35,Gangnam-gu,South Korea,2021-06-11,Has no high school or college education,F,M,False,False,English Teacher,31
03c9fb331949c7237651614acd6af8ee,0,0,7,11,20,3,2.94,2,0.0001504629629629,3,42.86,0,0,22,15,0,0,1996-09-19,22,1000,Tel Aviv,Israel,2021-07-22,Has no high school or college education,M,F,False,False,Software Engineer,24
8d9a61219a10aba3bef393cf9ba37b47,11068,682,215,197,98,8.23,1.84,3,0.0423958333333333,84,39.07,3,346,1779,1739,53762,95118,1998-05-22,18,1000,unknown,unknown,2018-05-22,Has no high school or college education,M,F,False,False,unknown,20
2f68b1ccb8d6d6da2aa5028cbc19cd14,0,0,21,45,4,3.38,0.61,1,0,6,28.57,7,0,71,79,0,0,1993-11-19,18,34,Battery Point,Australia,2021-08-12,Has no high school or college education,M,F,False,False,unknown,27
9ea5fbdeeccfd5607ac3d7813b003b3a,1790,164,82,133,16,8.1,1.14,3,0.0106944444444444,22,26.83,4,89,666,573,1212,6485,2002-07-01,18,22,Starkville,USA,2020-08-27,Has no high school or college education,M,F,False,True,Server,18
089f156439148cb84dbf5c68a8f7713a,2437,419,134,120,118,9.96,2.23,3,0.020162037037037,46,34.33,4,114,1443,1342,14787,13225,2000-01-06,18,23,Goldenstedt,Germany,2019-09-17,Has no high school or college education,M,F,False,False,IT Specialist for System Integration,19
3bae0caa42a35ed17186b825fc577aa6,2182,369,305,116,39,4.6,0.47,1,0,69,22.62,109,833,1146,2119,1989,21423,1995-12-16,24,1000,Vienna,Austria,2014-09-28,Has high school and/or college education,F,M and F,False,True,unknown,18
dd48110d5e5377e14aaeae0a57c2509c,243,8,53,1238,25,42.34,2.34,5,0.331736111111111,19,35.85,0,14,2254,2240,906,235,1989-08-03,18,1000,Bupyeong-gu,South Korea,2021-04-07,Has no high school or college education,M,F,True,True,unknown,31
3afc29e8a0711adaa028dd1da9748edf,5973,262,94,106,35,13.95,2.17,4,0.0828703703703703,5,5.32,2,138,1378,1077,16116,64897,1993-03-11,24,31,Brussels,Belgium,2020-06-17,Has no high school or college education,M,F,False,False,unknown,27
dd838e84786d7309973cb0bebb6b3ce8,4736,151,237,103,24,6.4,1.36,2,0.0274537037037037,81,34.18,0,278,1601,1350,4018,8174,1997-07-31,18,28,Tampere,Finland,2019-06-19,Has no high school or college education,M,F,False,True,Software Engineer,21
3a813df93376db6fe832d77dbd1cfbee,5359,297,77,874,399,24.04,13.13,3,0.272939814814815,19,24.68,4,283,1867,1985,13731,12906,1993-09-04,18,45,unknown,unknown,2020-06-19,Has no high school or college education,M,F,False,False,Full Stack Web Developer,26
07b60ba8e2f160140972c0046c369df3,2188,126,18,550,12,51.56,1.57,10,0.289305555555556,3,16.67,0,20,939,558,1628,16693,1997-09-07,19,26,Cluj-Napoca,Romania,2020-01-25,Has no high school or college education,M,F,False,False,Android Developer,22
8fab92718b5ad3785ceed65a0ad0078c,2206,199,18,28,10,7.83,1.62,5,0.0003819444444444,1,5.56,1,55,141,63,1041,67808,1994-10-01,22,32,Bangkok,Thailand,2020-01-19,Has no high school or college education,M,F,False,False,unknown,25
db017a02933fab249424e7deecfa558c,9493,1089,567,148,315,11.03,5.45,3,0.0044907407407407,121,21.34,44,904,5983,5010,7144,67803,1995-09-02,25,45,Amsterdam,Netherlands,2015-01-27,Has high school and/or college education,M,M,False,True,Music Project Manager,19
10ee95b0d8aaa9dea5a94c88fc512621,6440,1332,1177,91,1510,2.68,13.05,1,0,496,42.14,261,5004,3094,3624,47540,50337,1992-10-14,18,1000,unknown,unknown,2013-05-11,Has high school and/or college education,M,M,False,True,unknown,20
0e79be0f121bee1463cdfacf7124aa20,6772,420,65,78,486,9.8,14.54,4,2.10053240740741,18,27.69,0,253,706,1100,2827,5320,1988-09-24,25,49,Copenhagen,Denmark,2019-07-26,Has no high school or college education,M,F,False,True,unknown,30
941d5b206c586b468779fa7ab2930117,4593,347,178,202,237,25.11,5.67,10,0.247731481481481,50,28.09,2,258,4498,4121,4338,11151,1990-02-01,22,26,Sint-Niklaas,Belgium,2019-04-02,Has no high school or college education,M,F,False,False,unknown,29
865c1f9b14bb8b7ffbfd735ae09f799f,10163,329,150,189,106,17.01,3.78,3,0.170208333333333,36,24,4,291,2774,2539,9126,10988,1988-10-21,25,36,Aalst,Belgium,2020-05-15,Has no high school or college education,M,F,False,False,IT Marketeer,31
7c82a9424b075c5cae4a48486eda0e77,18657,541,59,96,33,6.83,1.25,3,0.0721296296296296,21,35.59,1,99,18145,18055,4802,125468,1991-08-10,27,34,unknown,unknown,2019-10-05,Has no high school or college education,M,F,True,False,unknown,28
3a8f5684a4fdd9e02f9a76db387a4037,7426,371,199,125,14,9.03,0.48,3,0.0103356481481481,63,31.66,11,403,1905,1919,6702,45912,2001-12-06,18,26,Akron,USA,2019-12-06,Has no high school or college education,M,M,True,True,Retail worker,18
2f64cbb8138f85660138d63ece54e2ae,18466,1534,1071,52,1003,3.02,3.11,1,0,521,48.65,82,2866,3158,3312,146164,70501,1992-11-05,18,40,Lisbon,Portugal,2014-07-30,Has high school and/or college education,M,F,True,False,Developer,21
fb2ad771b6ae6198c8619c7ce4d28940,6262,151,92,118,41,9.29,3.6,3,0.0650462962962963,24,26.09,13,243,884,854,15364,4587,1991-12-12,25,1000,unknown,unknown,2020-11-13,Has no high school or college education,M,F,False,False,"co-founder, product developer",28
c594d9407760b25bba18af996ea9706e,0,0,10,18,9,6.2,3.4,7,2.49512731481481,1,10,1,0,62,58,0,0,1995-01-27,21,31,Gothenburg,Sweden,2021-04-23,Has no high school or college education,M,F,False,True,DevOps,26
32898926c2b527c12991307e64f4fde5,2117,192,203,161,126,6.72,2.09,2,0.0001041666666666,88,43.35,11,522,1492,1729,2152,18075,1998-06-05,21,26,unknown,unknown,2019-08-26,Has no high school or college education,F,M and F,False,False,unknown,21
a2829d07e84a89cdf6513d0e46ce7464,1419,133,66,220,202,31.2,3.82,5,0.11443287037037,17,25.76,1,152,2110,1600,1588,10584,1991-09-10,18,32,unknown,unknown,2019-12-19,Has no high school or college education,M,F,True,False,unknown,28
844d07517956013cda382724d296fd66,751,91,20,341,31,24.3,2.29,4,0.0295138888888888,1,5,7,44,486,418,2669,17786,1983-07-14,18,38,Espoo,Finland,2021-01-09,Has no high school or college education,M,F,False,False,3d animator,37
334f4695dec01d2bab772868c9695b86,23833,2005,1655,92,1235,2.51,10.33,1,0,728,43.99,297,4400,3731,2998,102575,140306,1995-08-22,18,30,Baltimore,USA,2014-03-12,Has no high school or college education,M,F,False,True,unknown,18
86796a0b4f7f6785e099cd08cd34b7fb,6417,445,143,85,136,9.45,3.05,3,0.207349537037037,37,25.87,14,643,1363,1684,10466,23171,1996-12-11,19,24,unknown,unknown,2018-04-07,Has no high school or college education,M,M and F,True,True,"Student generalist 3D, graphic design",21
d836acab91fb250cad9902c3ec0e4ea3,12275,1612,282,58,191,5.46,1.94,3,0.0034259259259259,48,17.02,17,1131,1562,924,49246,208010,1993-09-16,18,35,Ratingen,Germany,2016-08-01,Has high school and/or college education,M,F,False,True,EMEA Project Manager,22
83248d22a711c835b071fd6234e54661,2223,725,18,59,7,6.33,0.58,1,0,9,50,2,100,117,88,15649,142798,1988-02-11,24,32,Toronto,Canada,2015-03-13,Has high school and/or college education,M,F,True,False,Live Video Engineer,27
1bdda51e6c3f7ed9b0644befa03637f6,2775,297,46,25,14,3.63,0.8,1,0,29,63.04,3,43,346,314,8680,42163,1993-12-26,23,36,unknown,unknown,2019-11-11,Has no high school or college education,M,F,False,False,unknown,25
c42e7886c0796a2fc8f32caa4ae682c2,0,0,1,2,0,2,0,2,9.25925925925926E-05,0,0,0,0,2,0,0,0,2001-03-04,18,25,Salt Lake City,USA,2021-08-21,Has no high school or college education,M,F,False,False,unknown,20
67480be3f0eaf1c1d715a295ab9340b9,8702,2143,98,78,102,3.28,2.14,1,0,36,36.73,33,694,163,242,191175,26608,1992-10-26,23,1000,Zaragoza,Spain,2013-08-27,Has high school and/or college education,M,F,False,True,unknown,20
13b25666480a8eda5d534c20724a6791,0,0,3,27,1,10.33,0.42,3,0.445185185185185,1,33.33,0,0,31,30,0,0,1999-04-14,18,24,Barcelona,Spain,2021-08-11,Has no high school or college education,M,F,False,False,unknown,22
1f5638b72126bf170eaaa3db0ebe0e2a,3900,372,235,200,59,9.08,1.87,2,0.0432291666666666,78,33.19,11,323,2154,1958,3134,23859,1979-04-29,31,42,Walnut Creek,USA,2020-02-27,Has no high school or college education,M,F,False,False,Management,40
e555a0f636b117618f9781c73a7c76cf,217,57,23,19,63,3.65,3.99,2,0.0559837962962962,6,26.09,3,6,95,91,914,4953,1990-08-31,28,35,Livermore,USA,2020-04-15,Has no high school or college education,M,F,False,False,Driver,29
540d4e9de705e8f105fd52e050930f4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999-12-04,19,23,Austin,USA,2021-06-19,Has no high school or college education,M,F,False,False,Software Engineer,21
80d19a0e3f0f874e630ecf926f98dce6,3473,505,163,106,16,4.11,0.44,1,0,94,57.67,13,408,685,524,22722,23571,1986-02-03,25,37,Waterloo,Australia,2017-06-16,Has no high school or college education,M,F,False,True,unknown,31
57d4128229977a4763010585881d45d4,118,25,22,21,17,3.77,2.3,3,0.206331018518519,7,31.82,0,16,83,68,764,1168,2002-02-17,18,21,Box Hill North,Australia,2021-03-01,Has no high school or college education,M,F,False,True,unknown,19
e9231d7865fdddc2cc938b4414ef8ec1,3647,138,179,873,1207,42.31,12.86,10,1.9712037037037,21,11.73,0,172,7719,6652,4534,7504,1992-07-18,20,38,Zwolle,Netherlands,2017-12-06,Has high school and/or college education,M,F,False,True,Product Owner en Mede-eigenaar,25
67bbc7ec35e337ae531fc4bab78c2418,3,2,75,65,26,7.08,1.79,2,0.271226851851852,29,38.67,1,0,533,491,0,0,1995-03-04,20,26,Melbourne,Australia,2021-04-04,Has no high school or college education,M,F,False,False,unknown,26
6ae0dbc00043e894acb5b0596356ab37,6376,482,300,200,330,14.95,7.83,4,0.123472222222222,82,27.33,11,689,4704,4339,28083,31950,1996-05-03,20,45,Newtown,Australia,2019-11-10,Has no high school or college education,M,F,False,False,Mechanical Engineer,23
08360cdb8aa0db9c1996996dc9c1b13b,0,0,24,70,5,24.46,0.54,26,0.0762731481481481,3,12.5,0,0,616,529,0,0,2002-09-05,18,23,unknown,unknown,2021-08-13,Has no high school or college education,M,M,True,True,unknown,18
3fdffe72ea70895898c74ec308ff188e,0,0,16,46,12,7.69,1.88,2,0.0087962962962962,4,25,1,0,123,113,0,0,1987-09-13,22,33,Munich,Germany,2021-05-21,Has no high school or college education,M,F,False,False,unknown,33
cc0cd04c3cdc25117d15d8735481d8c9,2006,356,86,231,502,7.21,12.49,2,4.62962962962963E-05,42,48.84,1,114,620,818,21223,351,1995-05-06,23,33,Aubagne,France,2018-09-07,Has no high school or college education,M,F,False,False,unknown,23
8109caa67dead6bacfaa57e592809ff2,659,129,5,47,20,23.4,6.31,24,4.56152777777778,1,20,0,6,117,131,410,23173,1978-09-20,30,41,unknown,unknown,2018-08-08,Has no high school or college education,M,F,False,False,unknown,39
b015511744bf8b31e5569e6fbe13901f,6823,247,618,661,336,9.69,5.28,3,0.0090972222222222,169,27.35,3,677,6173,4188,10187,18799,1994-01-11,18,40,unknown,unknown,2020-08-04,Has no high school or college education,M,F,False,False,Software Engineer,26
33d0b68ba8e5ae8df210f3d4f9e2b971,8281,1020,223,219,278,7.09,7.37,3,0.139988425925926,56,25.11,3,474,1601,1390,23932,64929,1998-05-21,22,26,unknown,unknown,2017-01-19,Has no high school or college education,M,F,False,False,unknown,18
57dad85bc202704ccdcfa6c499e1995a,0,0,16,56,6,6.94,0.79,2,0.0004861111111111,6,37.5,0,0,111,84,0,0,1994-05-23,20,30,unknown,unknown,2021-07-07,Has no high school or college education,M,F,False,False,unknown,27
45e6e25ca1f6dad948edede60fdebf78,10507,1667,582,106,485,5.54,7.81,2,0.039074074074074,215,36.94,24,2234,3001,2407,68001,86183,1996-09-16,18,1000,unknown,unknown,2014-02-24,Has no high school or college education,M,F,False,True,unknown,17
b8f51fe0819be2eb18948637913cc661,1682,155,23,53,105,7.7,9.93,4,0.0110416666666666,4,17.39,1,61,177,208,3847,13286,1989-10-20,18,35,Lenexa,USA,2020-02-08,Has no high school or college education,M,F,False,True,unknown,30
f400cf377369a31551ef00d448bda349,11978,1216,397,242,441,10.02,4.9,3,0.168449074074074,122,30.73,11,1138,4074,4281,16245,25938,1994-06-05,22,30,Aarhus,Denmark,2016-04-21,Has high school and/or college education,M,M and F,True,True,Konsulent,21
3977295de9886c3a960885c216e247c0,0,0,104,65,7,5.88,1.02,2,0.107384259259259,34,32.69,1,0,631,530,0,0,1999-12-14,18,23,Paris,France,2021-07-04,Has no high school or college education,M,F,False,False,unknown,21
22dccf634683384d1f7f3523b741c44b,264,94,2,9,1,8,0.91,9,1.34487268518519,0,0,0,15,29,25,1084,3710,2000-08-18,18,23,Kraków,Poland,2020-11-08,Has no high school or college education,M,F,False,True,unknown,20
e15f4edc42bde747ef98fb11203ab533,787,27,66,56,135,5.48,3.93,2,0.0065856481481481,30,45.45,1,14,366,284,180,6222,1994-02-02,18,37,Washington,USA,2021-03-18,Has no high school or college education,M,F,False,False,unknown,27
ef409b8f072fcd50a5341d16fd4b382e,1921,539,25,22,0,2.56,0.01,0,0,6,24,14,169,69,89,8832,10009,1998-05-06,18,1000,Pasto,Colombia,2018-04-23,Has no high school or college education,M,M and F,False,True,False,19
fd914d0456f341d7aded59149fdc6655,18038,1034,879,210,97,7.14,1.39,2,0.0094328703703703,169,19.23,180,2737,6115,7545,6877,80712,1996-02-02,25,34,New York,USA,2015-01-24,Has high school and/or college education,F,M,False,True,a PM of sorts,18
fc566b03862ac2492ab17fcc4da24161,0,0,5,4,1,1.4,0.18,1,0,1,20,2,0,17,27,0,0,1994-11-17,22,34,unknown,unknown,2021-06-21,Has no high school or college education,M,F,True,True,unknown,26
408bb6f8679ad3fa939c5fecd475d38b,169,10,100,91,67,6.77,3.61,1,0,47,47,14,24,696,930,161,4264,1989-12-07,28,42,unknown,unknown,2021-04-01,Has no high school or college education,F,M and F,False,False,unknown,31
cda76477b23c7b91dce868c360b52dfb,2029,284,104,576,192,25.92,8.09,8,0.730243055555556,13,12.5,1,51,3172,2639,1509,5067,1994-11-14,18,40,Changchun,China,2020-03-26,Has no high school or college education,M,F,False,False,unknown,25
e2471fbaf1c9aa1eaf32d75ec63fdf31,1898,78,141,91,34,5.28,1.14,2,4.62962962962963E-05,34,24.11,34,145,747,809,1333,8061,2000-10-26,18,35,unknown,unknown,2021-01-25,Has no high school or college education,M,M,False,True,Research Technician,20
765836ae74a0111feac984af39d46070,4954,449,247,96,35,5.3,2.38,2,0.000162037037037,116,46.96,5,320,1617,1390,57448,54822,1998-12-26,18,23,Våxtorp,Sweden,2019-09-07,Has no high school or college education,M,F,True,True,Temporarily in Production,20
d67fe89a674f6d024a2e0b4290307229,13539,1696,796,508,2138,12.84,15.51,2,9.25925925925926E-05,297,37.31,95,1348,6347,5815,69166,144784,1983-06-20,18,39,unknown,unknown,2013-02-19,Has high school and/or college education,M,F,False,False,unknown,29
ac06d190d2c0b86f6ac2dcdb6daa5350,2821,69,138,462,36,13.45,2.16,3,0.0136342592592592,59,42.75,0,171,1890,1568,3570,12039,1985-12-01,27,30,Gothenburg,Sweden,2019-09-20,Has no high school or college education,M,F,False,False,Pilot,33
963bd18fc405c837450d0bde5a021919,152,35,61,69,50,8.7,5.51,4,0.591712962962963,15,24.59,4,52,531,674,638,642,1987-10-03,23,40,Portsmouth,USA,2020-12-24,Has no high school or college education,F,F,False,False,unknown,33
355ea83c3d68ff7fcef72229572aacaf,983,155,20,33,4,3.25,0.39,1,0,11,55,3,38,65,53,1463,2297,1993-09-12,22,35,Belton,USA,2020-06-12,Has no high school or college education,M,F,False,False,unknown,26
f249013eb1aa4c72512cdfa50264b894,2060,540,65,27,13,3.88,1.19,1,0,29,44.62,4,121,252,192,5566,29732,1996-01-05,20,26,Arlington,USA,2018-02-10,Has high school and/or college education,M,F,False,False,Operations Research Analyst,22
39d7cd5a1569755c02ac654776a1e3df,0,0,3,23,5,9.67,3.24,3,4.79861111111111,0,0,0,0,29,11,0,0,2003-07-19,18,47,unknown,unknown,2021-08-06,Has no high school or college education,M,F,False,True,unknown,18
25de3b1499b09f9b6ea56ba12f29a095,532,37,56,32,488,5.11,14.52,3,0.123530092592593,14,25,0,90,311,204,1136,5717,2001-02-07,18,22,Arlington,USA,2019-07-02,Has no high school or college education,M,F,False,True,unknown,18
01a920152b82205cb42646472ecd0e29,0,0,62,45,17,4.03,1.3,2,4.62962962962963E-05,30,48.39,0,0,291,211,0,0,1999-05-31,18,40,unknown,unknown,2021-07-04,Has no high school or college education,M,F,False,False,Firefighter,22
6a157bd822034c9410ed198b9d354f96,7779,751,522,33,191,3.26,1.59,1,0,190,36.4,80,2470,1748,2093,55177,13953,1996-01-29,20,26,Brisbane,Australia,2017-07-22,Has high school and/or college education,M,F,False,True,unknown,21
d853ca61f980ce7c60d16670a29c9d38,5114,567,152,136,69,20.62,2.44,8,0.098912037037037,17,11.18,0,170,3437,3190,3821,28672,1989-10-02,18,1000,Catania,Italy,2019-08-16,Has no high school or college education,M,F,False,False,I deal with tourists,29
55ce58f2b0fb4330518383326e1fe4e6,5828,769,385,76,106,5.39,2.5,2,0.006875,181,47.01,4,464,2107,2154,41095,10390,1995-06-03,19,28,Maastricht,Netherlands,2015-01-27,Has high school and/or college education,M,F,False,True,unknown,19
fc3767fd998f7df728d1526f84e6bc9e,0,0,31,31,7,5.03,1.05,3,0.0052662037037037,10,32.26,0,0,156,112,0,0,1996-01-10,18,28,unknown,unknown,2021-05-01,Has no high school or college education,M,F,False,True,unknown,25
ee4305caafe8987ec5ba8c8e64dda0b7,1087,67,34,93,14,17.03,1.46,4,0.148564814814815,8,23.53,1,51,590,445,2011,4167,2000-04-03,19,21,Columbus,USA,2019-08-24,Has no high school or college education,M,F,False,True,unknown,19
9e5dfc398e335d742b0bd887ab9c968f,421,47,4,68,69,19.5,17.67,7,1.73621527777778,1,25,0,4,78,137,2010,4618,1997-06-09,22,28,Antwerp,Belgium,2020-10-29,Has no high school or college education,M,F,True,False,unknown,23
2090ffa934c868011795ca1d693928f5,0,0,19,56,23,6.68,2.01,2,0.136516203703704,4,21.05,2,0,127,109,0,0,1989-06-15,25,34,Bath,United Kingdom,2021-07-04,Has no high school or college education,M,F,True,False,Scientist and Lecturer,32
464516b7548a3a00bdf87fd60394f23b,867,73,45,90,20,6.51,1.06,2,0.0445023148148148,15,33.33,3,58,319,359,2041,6458,1987-09-18,25,36,unknown,unknown,2021-01-30,Has no high school or college education,M,F,False,True,unknown,33
3be0800c24bef7bbdef62f92ce69adfe,31353,742,161,127,135,8.17,3.77,3,0.0356134259259259,20,12.42,1,165,1453,1370,2714,137923,1995-12-24,18,26,unknown,unknown,2018-12-23,Has no high school or college education,M,F,True,False,unknown,23
43fbfd2ccc8ea4a54152c4035aebb733,0,0,16,18,9,6.44,0.92,6,0.207013888888889,5,31.25,0,0,103,89,0,0,1987-06-10,30,38,Tacoma,USA,2021-08-04,Has no high school or college education,M,F,True,True,Business Owner,34
660739f95eadceb0dccf0673ce8d47ff,12246,1306,347,303,771,9.59,8.36,2,0.0107638888888888,121,34.87,41,589,3469,3317,34622,98965,1978-05-24,30,40,unknown,unknown,2017-05-27,Has high school and/or college education,M,F,False,True,False,39
3be6fb791b1446f1a709e35f1e17d0e5,0,0,24,39,78,5.08,5.95,1,0,11,45.83,2,0,133,119,0,0,1991-10-20,21,39,Raleigh,USA,2021-04-23,Has no high school or college education,M,F,False,True,unknown,29
61423c124527258bafc22aaae1cc9ea4,4772,481,67,28,2,4.52,0.28,2,0.0094560185185185,27,40.3,5,274,304,310,15775,24235,1998-06-06,18,34,Richmond,USA,2018-09-30,Has no high school or college education,M,F,False,False,False,20
d15af37b3c358b49e03d8be2f5aefeb1,10540,552,889,343,600,10.22,2.95,4,0.0262268518518518,183,20.58,24,1204,9267,6562,26670,49077,1988-09-14,18,42,unknown,unknown,2019-07-29,Has no high school or college education,M,F,True,False,PhD Chemist,30
144a2f98a16f208f5a90cd0a5f253bcf,725,156,13,16,23,5.46,2.28,1,0,7,53.85,0,24,71,54,1455,1967,1991-09-28,24,34,Uppsala,Sweden,2020-02-29,Has no high school or college education,M,F,False,True,Receptionist,28
e5b8586a4a9b0315bbbf2b8df0e87ded,21221,255,2420,540,284,8.5,1.74,1,0,571,23.6,659,8597,21580,18924,455451,4721,1998-07-13,18,50,unknown,unknown,2020-06-23,Has no high school or college education,M,F,False,False,unknown,21
7bbf9072ff1e977d146f64ea52e722c2,1985,352,202,17,120,2.6,0.84,1,0,79,39.11,24,460,541,559,11326,14219,1989-09-05,18,28,unknown,unknown,2018-12-20,Has no high school or college education,M,F,False,True,unknown,29
0478b4b772a699fc676c7d62653fdcb5,1011,340,55,103,56,10.42,6.04,2,0.0673842592592592,21,38.18,1,83,571,489,8192,3695,1998-03-01,20,26,Voorschoten,Netherlands,2017-03-08,Has high school and/or college education,M,F,False,True,unknown,19
